unixTime,airHum,airTemp,wind,soilHum,soilTemp,light,(water on/off)
1630094620,64.10,15.30,3,1.36,13.63,0,0
1630094681,65.60,15.30,3,1.36,13.63,0,0
1630094741,66.10,15.20,3,1.36,13.63,0,0
1630094802,67.90,15.20,3,1.36,13.63,0,0
1630094863,68.50,15.20,3,1.36,13.63,0,0
1630094923,72.20,15.10,3,1.36,13.63,0,0
1630094984,72.30,15.10,3,1.36,13.63,0,0
1630095045,71.50,15.10,3,1.36,13.56,0,0
1630095106,72.30,15.00,3,1.36,13.63,0,0
1630095166,69.40,15.10,3,1.36,13.56,0,0
1630095227,69.20,15.00,3,1.36,13.56,0,0
1630095288,69.00,15.00,3,1.36,13.56,0,0
1630095348,66.40,14.90,3,1.36,13.56,0,0
1630095409,66.10,14.90,3,1.36,13.56,0,0
1630095470,67.30,14.90,3,1.36,13.56,0,0
1630095531,67.40,14.90,3,1.36,13.56,0,0
1630095591,67.20,14.80,3,1.36,13.56,0,0
1630095652,68.20,14.80,3,1.36,13.56,0,0
1630095713,68.20,14.80,3,1.36,13.56,0,0
1630095773,67.70,14.70,3,1.36,13.56,0,0
1630095834,67.60,14.80,3,1.36,13.50,0,0
1630095895,66.70,14.80,3,1.36,13.50,0,0
1630095956,66.70,14.70,3,1.36,13.50,0,0
1630096016,65.90,14.70,3,1.36,13.50,0,0
1630096077,67.70,14.70,3,1.36,13.50,0,0
1630096138,66.40,14.70,3,1.36,13.50,0,0
1630096198,64.80,14.70,3,1.36,13.50,0,0
1630096259,65.70,14.70,3,1.36,13.50,0,0
1630096320,66.80,14.60,3,1.37,13.50,0,0
1630096381,69.00,14.60,3,1.37,13.50,0,0
1630096441,66.80,14.60,3,1.36,13.50,0,0
1630096502,66.80,14.60,3,1.36,13.44,0,0
1630096563,68.60,14.60,3,1.36,13.44,0,0
1630096623,69.10,14.60,3,1.36,13.44,0,0
1630096684,69.30,14.60,3,1.37,13.44,0,0
1630096745,67.60,14.60,3,1.36,13.44,0,0
1630096806,65.60,14.70,3,1.36,13.44,0,0
1630096866,64.40,14.70,3,1.37,13.44,0,0
1630096927,65.70,14.70,3,1.37,13.44,0,0
1630096988,66.60,14.70,3,1.36,13.44,0,0
1630097048,64.60,14.70,3,1.37,13.44,0,0
1630097109,64.20,14.70,3,1.37,13.44,0,0
1630097170,63.50,14.80,3,1.37,13.38,0,0
1630097231,63.00,14.80,3,1.36,13.38,0,0
1630097291,64.00,14.80,3,1.37,13.38,0,0
1630097352,65.50,14.80,3,1.37,13.38,0,0
1630097413,64.20,14.90,3,1.37,13.38,0,0
1630097473,63.10,14.90,3,1.37,13.38,0,0
1630097534,62.00,15.00,3,1.36,13.38,0,0
1630097595,61.60,15.00,3,1.36,13.38,0,0
1630097656,63.70,15.10,3,1.37,13.38,0,0
1630097716,64.40,15.10,3,1.36,13.38,0,0
1630097777,61.90,15.10,3,1.36,13.31,0,0
1630097838,62.50,15.10,3,1.36,13.31,0,0
1630097898,66.00,15.10,3,1.35,13.31,0,0
1630097959,65.30,15.00,3,1.36,13.38,0,0
1630098020,63.10,15.10,3,1.36,13.31,0,0
1630098081,61.30,15.10,3,1.36,13.31,0,0
1630098141,64.60,15.10,3,1.36,13.31,0,0
1630098202,65.60,15.10,3,1.35,13.31,0,0
1630098263,66.50,15.10,3,1.36,13.31,0,0
1630098323,64.60,15.10,3,1.36,13.31,0,0
1630098384,64.80,15.00,3,1.36,13.31,0,0
1630098445,64.70,15.10,3,1.36,13.31,0,0
1630098506,65.50,15.10,3,1.36,13.31,0,0
1630098566,64.30,15.10,3,1.35,13.31,0,0
1630098627,62.60,15.10,3,1.36,13.25,0,0
1630098688,63.20,15.20,3,1.35,13.25,0,0
1630098748,62.70,15.20,3,1.36,13.25,0,0
1630098809,64.10,15.20,3,1.36,13.25,0,0
1630098870,60.50,15.20,3,1.36,13.25,0,0
1630098931,62.50,15.30,3,1.36,13.25,0,0
1630098991,64.10,15.40,3,1.36,13.25,0,0
1630099052,58.70,15.50,3,1.36,13.25,0,0
1630099113,57.20,15.60,5,1.36,13.25,0,0
1630099173,57.40,15.80,4,1.36,13.25,0,0
1630099234,56.10,16.10,5,1.37,13.25,0,0
1630099295,53.00,16.60,7,1.37,13.25,0,0
1630099356,52.20,17.30,13,1.37,13.25,0,0
1630099416,48.00,18.00,13,1.37,13.25,0,0
1630099477,46.50,18.60,10,1.37,13.25,0,0
1630099538,49.20,18.60,4,1.37,13.25,0,0
1630099598,45.40,18.70,6,1.37,13.25,0,0
1630099659,46.90,18.80,9,1.37,13.25,0,0
1630099720,45.40,18.80,10,1.37,13.25,0,0
1630099781,45.10,18.80,10,1.37,13.25,0,0
1630099841,44.90,18.90,36,1.36,13.19,0,0
1630099902,44.40,19.10,38,1.36,13.25,0,0
1630099963,44.80,19.10,34,1.36,13.25,0,0
1630100023,44.50,19.10,35,1.37,13.19,0,0
1630100084,44.50,19.10,33,1.37,13.19,0,0
1630100145,44.10,19.10,37,1.37,13.19,0,0
1630100206,43.90,19.20,34,1.36,13.19,0,0
1630100266,44.40,19.20,33,1.36,13.19,0,0
1630100327,45.70,19.20,34,1.36,13.19,0,0
1630100388,49.40,19.10,34,1.36,13.19,0,0
1630100448,57.20,18.90,35,1.36,13.19,0,0
1630100509,52.70,18.80,33,1.36,13.19,0,0
1630100570,59.00,18.50,34,1.36,13.19,0,0
1630100631,58.70,18.20,33,1.36,13.19,0,0
1630100691,63.20,18.00,15,1.36,13.19,0,0
1630100752,64.50,17.80,12,1.36,13.19,0,0
1630100813,63.80,17.50,4,1.36,13.19,0,0
1630100873,67.30,17.30,2,1.36,13.19,0,0
1630100934,57.30,17.20,2,1.35,13.19,0,0
1630100995,58.50,17.20,3,1.36,13.19,0,0
1630101056,58.10,17.20,3,1.36,13.19,0,0
1630101116,57.10,17.30,5,1.36,13.19,0,0
1630101177,57.20,17.40,4,1.36,13.19,0,0
1630101238,54.30,17.60,3,1.36,13.19,0,0
1630101298,52.50,17.70,2,1.36,13.19,0,0
1630101359,53.70,17.70,2,1.36,13.19,0,0
1630101420,52.50,17.80,3,1.36,13.13,0,0
1630101481,54.60,17.80,4,1.36,13.13,0,0
1630101541,52.90,17.80,3,1.36,13.13,0,0
1630101602,52.90,17.80,2,1.36,13.13,0,0
1630101663,57.80,17.70,3,1.36,13.13,0,0
1630101723,56.20,17.50,4,1.36,13.13,0,0
1630101784,54.80,17.60,3,1.36,13.13,0,0
1630101845,54.20,17.60,6,1.36,13.13,0,0
1630101906,53.90,17.60,6,1.36,13.13,0,0
1630101966,53.30,17.70,2,1.36,13.13,0,0
1630102027,53.60,17.80,5,1.36,13.13,0,0
1630102088,51.50,18.10,3,1.36,13.13,0,0
1630102148,51.40,18.30,4,1.36,13.13,0,0
1630102209,50.00,18.30,3,1.36,13.13,0,0
1630102270,50.00,18.50,3,1.36,13.13,0,0
1630102331,52.70,18.40,3,1.36,13.13,0,0
1630102391,52.30,18.50,2,1.36,13.13,0,0
1630102452,55.40,18.20,5,1.37,13.13,0,0
1630102513,49.60,18.40,3,1.36,13.13,0,0
1630102573,48.90,18.50,4,1.36,13.13,0,0
1630102634,48.80,18.50,2,1.36,13.13,0,0
1630102695,50.90,18.40,2,1.36,13.13,0,0
1630102756,51.50,18.30,4,1.36,13.06,0,0
1630102816,50.30,18.20,2,1.36,13.13,0,0
1630102877,50.40,18.10,3,1.36,13.06,0,0
1630102938,48.90,18.20,2,1.37,13.13,0,0
1630102998,50.10,18.30,2,1.36,13.13,0,0
1630103059,49.00,18.30,3,1.37,13.06,0,0
1630103120,49.10,18.30,3,1.38,13.06,0,0
1630103181,48.10,18.50,4,1.37,13.06,0,0
1630103241,48.20,18.60,3,1.37,13.06,0,0
1630103302,49.50,18.60,3,1.37,13.06,0,0
1630103363,48.60,18.60,2,1.36,13.06,0,0
1630103423,50.10,18.50,3,1.36,13.06,0,0
1630103484,48.10,18.50,2,1.37,13.06,0,0
1630103545,49.20,18.60,3,1.37,13.06,0,0
1630103606,47.80,18.60,2,1.36,13.06,0,0
1630103666,48.50,18.50,3,1.37,13.06,0,0
1630103727,48.70,18.50,4,1.36,13.06,0,0
1630103788,47.90,18.60,3,1.36,13.06,0,0
1630103848,48.00,18.60,3,1.37,13.06,0,0
1630103909,48.60,18.50,3,1.36,13.06,0,0
1630103970,50.10,18.50,4,1.37,13.06,0,0
1630104031,48.60,18.40,3,1.36,13.06,0,0
1630104091,48.60,18.40,2,1.36,13.06,0,0
1630104152,49.00,18.30,3,1.37,13.06,0,0
1630104213,50.00,18.30,2,1.37,13.06,0,0
1630104273,50.20,18.20,3,1.36,13.06,0,0
1630104334,48.90,18.10,2,1.36,13.00,0,0
1630104395,52.20,18.10,2,1.36,13.00,0,0
1630104456,48.90,18.20,4,1.37,13.00,0,0
1630104516,48.20,18.30,3,1.37,13.00,0,0
1630104577,48.10,18.30,2,1.36,13.00,0,0
1630104638,48.80,18.30,2,1.37,13.00,0,0
1630104699,50.20,18.00,3,1.37,13.00,0,0
1630104759,49.50,18.00,4,1.36,13.00,0,0
1630104820,48.90,18.00,3,1.36,13.00,0,0
1630104881,50.00,18.00,2,1.36,13.00,0,0
1630104941,49.50,17.90,2,1.37,13.00,0,0
1630105002,51.00,17.80,2,1.36,13.00,0,0
1630105063,49.80,17.80,2,1.37,13.00,0,0
1630105124,49.80,17.80,2,1.36,13.00,0,0
1630105184,50.40,17.70,2,1.37,13.00,0,0
1630105245,49.60,17.70,4,1.36,13.00,0,0
1630105306,49.40,17.70,2,1.37,13.00,0,0
1630105366,50.50,17.70,3,1.37,13.00,0,0
1630105427,49.10,17.80,2,1.36,13.00,0,0
1630105488,48.70,17.80,3,1.36,13.00,0,0
1630105549,49.00,17.80,3,1.37,13.00,0,0
1630105609,48.30,17.90,4,1.37,13.00,0,0
1630105670,47.50,18.00,4,1.37,13.00,0,0
1630105731,47.90,18.10,3,1.37,13.00,0,0
1630105791,48.00,18.20,6,1.37,12.94,0,0
1630105852,46.70,18.40,6,1.37,13.00,0,0
1630105913,46.70,18.40,4,1.37,12.94,0,0
1630105974,45.60,18.40,3,1.37,12.94,0,0
1630106034,46.60,18.40,3,1.37,12.94,0,0
1630106095,47.50,18.20,5,1.37,12.94,0,0
1630106156,46.10,18.40,3,1.37,12.94,0,0
1630106216,46.50,18.40,4,1.37,12.94,0,0
1630106277,47.30,18.40,5,1.37,12.94,0,0
1630106338,45.40,18.40,9,1.37,12.94,0,0
1630106399,46.40,18.50,35,1.37,12.94,0,0
1630106459,45.00,18.60,36,1.36,12.94,0,0
1630106520,45.00,18.60,33,1.36,12.94,0,0
1630106581,45.40,18.60,37,1.37,12.94,0,0
1630106641,44.30,18.70,33,1.36,12.94,0,0
1630106702,44.00,18.70,38,1.37,12.94,0,0
1630106763,43.90,18.90,38,1.36,12.94,0,0
1630106824,43.50,19.00,39,1.36,12.94,0,0
1630106884,43.10,19.10,38,1.37,12.94,0,0
1630106945,44.20,19.20,43,1.37,12.94,0,0
1630107006,43.20,19.20,36,1.37,12.94,0,0
1630107066,43.80,19.10,36,1.37,12.94,0,0
1630107127,44.20,19.20,35,1.36,12.94,0,0
1630107188,43.70,19.10,33,1.37,12.94,0,0
1630107249,43.70,19.10,39,1.36,12.94,0,0
1630107309,43.10,19.00,43,1.36,12.94,0,0
1630107370,43.40,19.10,36,1.37,12.94,0,0
1630107431,42.80,19.00,36,1.37,12.94,0,0
1630107491,43.20,19.00,38,1.37,12.94,0,0
1630107552,43.40,19.00,37,1.37,12.94,0,0
1630107613,43.20,19.00,36,1.36,12.94,0,0
1630107674,43.70,18.90,35,1.37,12.88,0,0
1630107734,44.20,18.90,36,1.36,12.88,0,0
1630107795,43.70,18.80,40,1.37,12.94,0,0
1630107856,43.90,18.90,37,1.36,12.88,0,0
1630107916,43.90,18.80,38,1.36,12.88,0,0
1630107977,43.60,18.90,40,1.37,12.88,0,0
1630108038,43.60,18.80,33,1.37,12.88,0,0
1630108099,43.50,18.80,33,1.37,12.88,0,0
1630108159,44.60,18.70,34,1.37,12.88,0,0
1630108220,46.00,18.50,36,1.37,12.88,0,0
1630108281,44.90,18.50,38,1.37,12.88,0,0
1630108341,44.70,18.60,33,1.37,12.88,0,0
1630108402,44.10,18.60,36,1.37,12.88,0,0
1630108463,44.50,18.50,37,1.37,12.88,0,0
1630108524,44.30,18.60,33,1.36,12.88,0,0
1630108584,46.20,18.50,36,1.37,12.88,0,0
1630108645,44.90,18.50,33,1.37,12.88,0,0
1630108706,48.00,18.30,34,1.37,12.88,0,0
1630108766,47.10,18.20,33,1.36,12.88,0,0
1630108827,48.50,18.00,33,1.37,12.88,0,0
1630108888,47.50,17.90,33,1.36,12.88,0,0
1630108949,49.20,17.80,35,1.36,12.88,0,0
1630109009,47.90,17.90,33,1.37,12.88,0,0
1630109070,48.10,17.80,34,1.36,12.88,0,0
1630109131,50.20,17.70,36,1.37,12.88,0,0
1630109191,50.00,17.70,36,1.37,12.88,0,0
1630109252,47.90,17.70,35,1.37,12.88,0,0
1630109313,47.10,17.80,36,1.37,12.81,0,0
1630109374,45.70,17.90,34,1.37,12.88,0,0
1630109434,45.90,18.00,33,1.37,12.88,0,0
